PlayerID,Gls/90,Ast/90,xG/90,xAG/90,npxG/90,G-PK/90,Tkl/90,TklW/90,Blocks/90,Int/90,Clr/90,Err/90,PrgP/90,PrgC/90,KP/90,PPA/90,Touches/90,Carries/90,PrgR/90,Mis/90,Dis/90
1,-0.6346909738373213,-0.06198904231011553,-0.788241858108213,-0.1292854140885001,-0.8237739228176348,-0.6391884017432943,0.09132845572195152,0.32131220024982704,1.5870572054366583,2.471453578977837,0.9575655933296962,0.09663737070794658,0.2585714426306833,0.8358906073310797,0.16420721947258363,0.5084011003160654,0.4487258181514798,-0.23895438957676465,0.4690289395089695,-0.26122790026513965,-0.22023277047973458
11,-0.846567238247009,0.39105058421056466,-0.5770972813935712,1.6699450535144698,-0.5810361937977623,-0.8777608429331747,1.0234289841122222,0.8469391087834625,-0.34000233625345566,0.8894621863849695,-0.4794018411959009,-1.206920224656261,1.6002630491458112,-0.2983677231412754,1.2362795652787273,1.1882414274260216,0.11957841678053582,-0.20628044735429915,-0.7991538431339595,-0.2610823749697374,0.03324920574408689
18,-0.681424412523521,-0.3704087734199292,-0.6476931151051075,-0.17657364514614132,-0.672550008122331,-0.6918102024137355,0.9076549379853546,0.8532646150575564,1.4579308358204122,0.5866592710665363,0.4795799806146865,0.026833606570296493,0.26139699521858756,0.3798117072775234,0.24973721681079228,0.6146851008855965,0.6852292451059183,0.23086164553620073,1.062003014187111,-0.33933880357403956,-0.06420408531836898
40,0.4621089426320821,0.8203334350100848,-0.24099704429528992,1.1102610033019062,-0.19464593198896785,0.5958071004569899,-0.36190114050118044,-0.3909554352297144,1.1868515088644982,-0.6953739823993407,-0.9054680821540475,-0.9544322330455496,1.503618265919846,1.7046429076403373,1.3946310196506093,2.6474405935585597,0.18992536712007155,0.9495648814477053,0.9331147741457039,0.3775318947285541,0.3118236240675259
41,-0.4340607956489546,-1.0124539344362722,-0.341947490816331,-0.0949975328573301,-0.3107013974588529,-0.4132790412959766,0.2777475825136017,0.6677148625562004,-0.2573971812375386,0.9883420549753552,0.25590448312026703,-1.206920224656261,-0.10656905811938006,0.2873078897155663,-0.30613548759387227,-0.4989454954538757,0.1077403214305041,-0.1555619555623581,-0.49332484762272716,0.08874467766099813,-0.06522010439647868
44,-0.3471057100627324,0.7202427494582185,-0.1895807567772247,0.47013978776618925,-0.13553632538213853,-0.31536771035960065,0.7333206184247847,0.5182434315241103,0.547296585001278,-0.14113392943855807,-0.6243792969996934,-0.9435278673410252,0.9879059925431938,-0.07072565936400367,0.6211936379755136,0.345065472323005,0.5422613454309936,0.564282704657221,-0.15710418963481965,-0.12522452321467972,0.11438914941688542
46,-0.846567238247009,-1.0124539344362722,-0.9269145224256246,-1.0474015294221957,-0.9831959081572629,-0.8777608429331747,-1.757987992531731,-1.7387339354357996,-1.5700997440341948,-1.6867707441027808,-1.0001818823772068,0.8872980072420873,-1.7687747101895102,-1.1747735760313127,-1.3336562212279197,-1.2671258100659641,-1.2515179287692577,-0.5978186785061756,-1.0941246978055355,-1.3697157145161036,-1.2605665497925183
47,-0.846567238247009,-0.5937862972732734,-0.9269145224256246,-1.1664151794019573,-0.9831959081572629,-0.8777608429331747,-1.7407062880224284,-1.6831773644065011,-1.5046549221527665,-1.6071340193909442,-1.0571850729900307,1.4297145410572414,-1.8472989026138196,-1.1747735760313127,-1.2994439781197762,-1.2671258100659641,-1.1746812322033215,-1.2364837720671613,-1.0941246978055355,-1.3858473831330498,-1.2605665497925183
48,0.7199594559223049,1.3546533683050763,0.8718383339159332,1.773989642180562,1.0847008392285347,0.8861464954293484,0.12081252916697185,0.44859533937812196,0.23910762143289585,-0.5329832746621993,-0.5843054798133354,-0.8808233850775636,-0.027270039092511016,2.7090595087255136,2.2500165475241043,1.343024743339082,0.10014857786874205,0.4712409295906369,2.023757183617378,0.6303784434089421,0.690589869564947
57,-0.846567238247009,-1.0124539344362722,-0.8317930061515085,-0.7710623665930151,-0.873841544428987,-0.8777608429331747,1.4881714122218663,1.1029419959061375,-0.6072838813776419,0.7858620679754368,-0.3647271688746842,2.153571598089997,0.22915974989834867,-0.7644645844828619,-0.29752067956617495,-0.883461882867162,0.19231891921777944,0.07043308145546147,-0.9632817179301458,-0.3231705802233522,0.15675364644674403
60,0.4593132706456343,0.5985251652279231,1.4813712981259026,1.6546574489532964,1.0177938901192765,-0.18850145865113213,-0.514538558222653,-0.5710715742173094,0.19392763647158773,-1.2967665698996342,-0.9905177036000524,0.5147286221511611,0.27616300932434834,2.249974761260368,1.4011967344503449,1.8921013061175345,-0.5140134208318041,0.03891490679780816,1.5911272205839835,0.7691924261702755,0.8975723302774268
64,1.8562859559398375,0.6826701616668439,1.274332972502839,0.5165493865159324,1.1788517256798605,1.958815216335808,-0.1494590849241798,0.04725149743373565,0.3227618276212558,-1.0150260283912513,-0.7358152101283266,0.17692130688921057,-0.06870730154725682,1.6185037492657026,0.737382268311099,1.0435957927035653,-0.6487344822606119,-0.5120118618429395,1.2645607061536441,1.3302362585339593,1.8000870260052626
65,-0.08872995121167568,0.12075107915668822,-0.21390985077313124,0.9281193219104286,-0.16350573438883384,-0.024436889462203345,0.6632872437124901,0.7612440420003417,0.4979697077270192,0.7058588203989854,0.033998172239925344,-0.12454158745233834,0.9400233039391909,-0.03391725608299225,1.5262830787917276,0.5053551596459991,0.3794803185958781,-0.25834139493099945,-0.3533565186613183,-0.49309205498332676,-0.07104821968363623
92,-0.43774970123768,-0.8290607085383898,-0.6704928879246138,-1.0779288193243632,-0.6884064032652678,-0.4174327449402861,-0.4129018197824131,-0.23395746830636177,-0.658230973337603,0.23185372114041836,1.0675314335235924,0.7693306905671198,-0.18577580416131392,-0.8904255134000154,-1.0981346303209714,-1.203683248575118,1.1619113180878522,1.4692896418552264,-1.0409615638466976,-1.0149604363707574,-1.0548969549222984
94,-0.846567238247009,-0.8757360825022038,-0.9269145224256246,-1.1308951795964506,-0.9831959081572629,-0.8777608429331747,-1.74451714561678,-1.6893466855946564,-1.494813516477464,-1.6867707441027808,-0.988179031591986,0.26635545763379653,-1.8428557993139072,-1.1747735760313127,-1.2941727167686554,-1.1995603706294946,-0.7915853509756068,0.030187373422758863,-1.0941246978055355,-1.3610868533421765,-1.2605665497925183
99,1.8586417827560666,0.5814511972140257,1.9359228828941721,-0.43232042032929824,2.0649599610231277,1.8955198392859316,-1.3870293216400633,-1.4022426090332845,-0.39123382989572847,-1.1906512553119415,-0.8406071092028468,-1.206920224656261,-1.07162278589266,-0.2653391448897067,-0.19448239916453094,-0.826728884063291,-1.5583038197956849,-1.6465986370112244,0.6175635999799394,0.8775645124946309,1.849706518826032
103,-0.46801773125493185,0.4592774478057684,-0.37977779905409353,0.8126303876615152,-0.354192181132481,-0.45151451352037336,-0.10776128132245943,-0.1525753407534843,0.557641012923534,-0.03940271921863485,-0.6910425351342718,0.12394033057188249,0.6617372802639331,1.0037261998096283,0.8793453199711968,0.7973554446099858,0.9379287323125141,1.5349251631210346,0.7518893850442752,-0.31968526257133495,0.6362380690525611
104,-0.846567238247009,-0.8788790216271248,-0.9269145224256246,-1.1515422730794547,-0.9831959081572629,-0.8777608429331747,-1.6898649467597415,-1.6973751547806553,-1.5781990775998613,-1.6274856268173026,-1.1318903172685064,-0.2255061729740128,-1.8410484791010104,-1.1747735760313127,-1.320996097314865,-1.227518483499758,-0.936166215472644,-0.39986389950266765,-1.0941246978055355,-1.3858473831330498,-1.2605665497925183
108,-0.4599194084685341,0.44450944289096334,-0.6780718306324266,-0.5252375283285687,-0.6971193684282447,-0.44239581095084574,0.938606975850543,0.21611661051511422,-0.2408547651988476,0.7282698161584575,-0.35139553485440256,1.8515761035714013,0.9544235982977183,-0.6133399246971382,0.002871182295026191,0.1934978090352639,0.41833557313451203,0.43186406108127684,-0.9251833667989071,-0.5439893702433571,0.1959720144184172
114,1.0306359932861655,1.5138541991280337,0.5576757200030895,1.458976110570272,0.7235306844903737,1.2359679355317554,0.7214376340237008,0.21681710641070112,0.6929276109809739,-0.24514817160186336,-0.8553556480758157,-1.206920224656261,-0.3035453505190717,0.3812939586918145,0.9168610481463304,0.8553102765796505,-0.7163344810711023,-0.7592972902129517,1.0540768369060791,2.1218943372406693,2.5925489849442327
118,0.8886948770053877,3.526181386354098,1.5979908593466343,2.6766303425679023,0.8904669226700404,0.31445130186857084,0.5566452606057323,0.4590851918855991,1.5910731781796663,-0.20106585860683068,-0.5119845618480312,-0.5089663622882317,3.1079425110342456,0.28465197424645255,3.633006381500354,2.699812354122931,1.5632328234645942,1.147579970074904,0.12977015724443083,-0.03340745552301889,0.3019246030980059
